,0,0.1,0.25,0.5,0.75,0.9,1.0,mean,host,protocol,start_time
0,588.818,600.3004999999999,639.8655,759.3689999999999,839.41025,919.7173,1200.3410000000001,753.1083994533385,mlcnetA.cs.wpi.edu,cubic,"Sep 21, 2020 20:43:34.194674000 EDT"
1,586.7620000000001,599.384,609.112,641.418,712.9830000000001,848.427,1891.621,692.7520829015544,mlcnetA.cs.wpi.edu,cubic,"Sep 21, 2020 20:46:01.183293000 EDT"
2,583.4169999999999,639.4992000000001,679.767,756.162,839.686,881.4246000000002,1120.006,759.1178912050823,mlcnetA.cs.wpi.edu,cubic,"Sep 21, 2020 20:48:27.582012000 EDT"
3,595.581,602.316,678.749,759.9685000000001,839.3465,881.396,1040.9379999999999,757.0222499075101,mlcnetA.cs.wpi.edu,cubic,"Sep 21, 2020 20:41:10.791090000 EDT"
4,584.172,612.4156,676.5409999999999,761.1099999999999,838.911,880.4636,1162.115,762.0993631318137,mlcnetA.cs.wpi.edu,cubic,"Sep 21, 2020 20:50:55.226294000 EDT"
