,0,0.1,0.25,0.5,0.75,0.9,1.0,mean,host,protocol,start_time
0,0.440192,0.590784,1.1584,7.332672,22.218112,44.888,51.676224,16.664549666666666,mlcnetA.cs.wpi.edu,cubic,"Sep 21, 2020 20:43:34.194674000 EDT"
1,0.335936,0.741376,3.834304,6.649216,10.332927999999999,19.653414400000003,38.366208,10.525588421052632,mlcnetA.cs.wpi.edu,cubic,"Sep 21, 2020 20:46:01.183293000 EDT"
2,0.393856,0.48421120000000006,1.1583999999999999,7.234208000000001,25.166240000000002,41.94566400000001,52.463936,16.666480333333332,mlcnetA.cs.wpi.edu,cubic,"Sep 21, 2020 20:48:27.582012000 EDT"
3,0.40544,0.5502400000000001,1.126544,6.359616000000001,24.685503999999998,44.49066880000001,55.904384,16.665997666666666,mlcnetA.cs.wpi.edu,cubic,"Sep 21, 2020 20:41:10.791090000 EDT"
4,0.393856,0.556032,1.077312,5.351808,26.260928,43.891776,50.610496,16.665997666666666,mlcnetA.cs.wpi.edu,cubic,"Sep 21, 2020 20:50:55.226294000 EDT"
