time,cwnd
2020-10-07 14:16:02.293292,10
2020-10-07 14:16:02.413686,10
2020-10-07 14:16:02.528841,10
2020-10-07 14:16:02.649553,10
2020-10-07 14:16:02.768890,10
2020-10-07 14:16:03.720417,10
2020-10-07 14:16:03.837745,10
2020-10-07 14:16:03.957513,10
2020-10-07 14:16:04.078550,10
2020-10-07 14:16:04.197771,10
2020-10-07 14:16:04.316683,10
2020-10-07 14:16:05.029133,10
2020-10-07 14:16:05.029133,10
2020-10-07 14:16:05.148590,10
2020-10-07 14:16:05.148590,10
2020-10-07 14:16:05.266551,10
2020-10-07 14:16:05.266551,10
2020-10-07 14:16:05.383319,10
2020-10-07 14:16:05.383319,10
2020-10-07 14:16:05.506852,10
2020-10-07 14:16:05.506852,10
2020-10-07 14:16:05.622320,10
2020-10-07 14:16:05.622320,10
2020-10-07 14:16:05.741067,18
2020-10-07 14:16:05.741067,10
2020-10-07 14:16:05.861219,20
2020-10-07 14:16:05.861219,10
2020-10-07 14:16:05.980913,20
2020-10-07 14:16:05.980913,10
2020-10-07 14:16:06.101359,20
2020-10-07 14:16:06.101359,10
2020-10-07 14:16:06.218336,20
2020-10-07 14:16:06.337903,23
2020-10-07 14:16:06.457558,26
2020-10-07 14:16:06.575293,35
2020-10-07 14:16:06.693763,38
2020-10-07 14:16:06.811264,39
2020-10-07 14:16:06.930309,41
2020-10-07 14:16:07.049520,45
2020-10-07 14:16:07.172094,49
2020-10-07 14:16:07.292229,56
2020-10-07 14:16:07.410545,61
2020-10-07 14:16:07.530471,67
2020-10-07 14:16:07.653329,71
2020-10-07 14:16:07.773344,75
2020-10-07 14:16:07.893708,79
2020-10-07 14:16:08.013538,83
2020-10-07 14:16:08.131236,89
2020-10-07 14:16:08.251527,92
2020-10-07 14:16:08.369515,97
2020-10-07 14:16:08.489686,101
2020-10-07 14:16:08.609388,110
2020-10-07 14:16:08.724344,121
2020-10-07 14:16:08.845345,131
2020-10-07 14:16:08.964914,140
2020-10-07 14:16:09.084430,148
2020-10-07 14:16:09.202434,157
2020-10-07 14:16:09.320838,169
2020-10-07 14:16:09.440783,191
2020-10-07 14:16:09.560682,200
2020-10-07 14:16:09.681863,219
2020-10-07 14:16:09.802552,229
2020-10-07 14:16:09.918737,249
2020-10-07 14:16:10.037671,271
2020-10-07 14:16:10.158576,287
2020-10-07 14:16:10.273970,297
2020-10-07 14:16:10.393926,311
2020-10-07 14:16:10.513458,337
2020-10-07 14:16:10.633417,361
2020-10-07 14:16:10.750228,396
2020-10-07 14:16:10.868775,413
2020-10-07 14:16:10.987670,447
2020-10-07 14:16:11.107334,484
2020-10-07 14:16:11.225239,541
2020-10-07 14:16:11.344632,593
2020-10-07 14:16:11.461846,649
2020-10-07 14:16:11.581274,715
2020-10-07 14:16:11.701331,777
2020-10-07 14:16:11.819451,826
2020-10-07 14:16:11.937518,894
2020-10-07 14:16:12.056320,959
2020-10-07 14:16:12.174050,1013
2020-10-07 14:16:12.294636,1073
2020-10-07 14:16:12.409404,1163
2020-10-07 14:16:12.527673,1263
2020-10-07 14:16:12.650584,1358
2020-10-07 14:16:12.766594,1446
2020-10-07 14:16:12.885145,1542
2020-10-07 14:16:13.005445,1668
2020-10-07 14:16:13.125776,1880
2020-10-07 14:16:13.247201,2052
2020-10-07 14:16:13.362927,2276
2020-10-07 14:16:13.480311,2422
2020-10-07 14:16:13.601972,2646
2020-10-07 14:16:13.719913,2851
2020-10-07 14:16:13.839563,3041
2020-10-07 14:16:13.958797,3260
2020-10-07 14:16:14.076124,3436
2020-10-07 14:16:14.197324,3664
2020-10-07 14:16:14.314336,3900
2020-10-07 14:16:14.433009,4176
2020-10-07 14:16:14.552046,4465
2020-10-07 14:16:14.672297,4750
2020-10-07 14:16:14.791897,5035
2020-10-07 14:16:14.910690,5343
2020-10-07 14:16:15.028357,6085
2020-10-07 14:16:15.146633,6836
2020-10-07 14:16:15.263273,7549
2020-10-07 14:16:15.383275,8313
2020-10-07 14:16:15.503597,9057
2020-10-07 14:16:15.621600,9768
2020-10-07 14:16:15.741331,10495
2020-10-07 14:16:15.858591,11379
2020-10-07 14:16:15.977314,12194
2020-10-07 14:16:16.095909,12239
2020-10-07 14:16:16.217944,12284
2020-10-07 14:16:16.332916,12330
2020-10-07 14:16:16.451185,12375
2020-10-07 14:16:16.570706,12421
