time,cwnd
2020-10-06 23:36:46.856922,10
2020-10-06 23:36:46.974543,10
2020-10-06 23:36:47.092306,10
2020-10-06 23:36:47.210595,10
2020-10-06 23:36:47.328621,10
2020-10-06 23:36:48.159603,10
2020-10-06 23:36:48.277080,10
2020-10-06 23:36:48.395371,10
2020-10-06 23:36:48.519329,10
2020-10-06 23:36:48.635863,10
2020-10-06 23:36:48.752652,10
2020-10-06 23:36:49.585116,10
2020-10-06 23:36:49.585116,10
2020-10-06 23:36:49.705293,10
2020-10-06 23:36:49.705293,10
2020-10-06 23:36:49.820707,10
2020-10-06 23:36:49.820707,10
2020-10-06 23:36:49.941805,10
2020-10-06 23:36:49.941805,10
2020-10-06 23:36:50.062379,10
2020-10-06 23:36:50.062379,10
2020-10-06 23:36:50.176560,10
2020-10-06 23:36:50.176560,12
2020-10-06 23:36:50.295452,10
2020-10-06 23:36:50.295452,20
2020-10-06 23:36:50.413414,10
2020-10-06 23:36:50.413414,20
2020-10-06 23:36:50.532110,10
2020-10-06 23:36:50.532110,20
2020-10-06 23:36:50.650901,10
2020-10-06 23:36:50.650901,20
2020-10-06 23:36:50.769499,22
2020-10-06 23:36:50.888232,26
2020-10-06 23:36:51.009711,32
2020-10-06 23:36:51.132818,34
2020-10-06 23:36:51.252903,34
2020-10-06 23:36:51.373741,34
2020-10-06 23:36:51.493468,34
2020-10-06 23:36:51.612253,34
2020-10-06 23:36:51.729987,35
2020-10-06 23:36:51.847686,35
2020-10-06 23:36:51.965483,35
2020-10-06 23:36:52.082620,35
2020-10-06 23:36:52.200594,35
2020-10-06 23:36:52.318872,35
2020-10-06 23:36:52.437262,36
2020-10-06 23:36:52.553448,36
2020-10-06 23:36:52.677503,36
2020-10-06 23:36:52.792362,36
2020-10-06 23:36:52.912017,37
2020-10-06 23:36:53.033007,37
2020-10-06 23:36:53.149287,38
2020-10-06 23:36:53.273415,39
2020-10-06 23:36:53.393844,39
2020-10-06 23:36:53.508890,40
2020-10-06 23:36:53.629765,41
2020-10-06 23:36:53.749109,42
2020-10-06 23:36:53.864889,43
2020-10-06 23:36:53.988400,44
2020-10-06 23:36:54.101325,45
2020-10-06 23:36:54.222589,46
2020-10-06 23:36:54.341224,48
2020-10-06 23:36:54.461268,49
2020-10-06 23:36:54.580134,50
2020-10-06 23:36:54.701473,52
2020-10-06 23:36:54.816277,54
2020-10-06 23:36:54.935603,56
2020-10-06 23:36:55.053133,58
2020-10-06 23:36:55.165604,61
2020-10-06 23:36:55.285336,64
2020-10-06 23:36:55.405963,65
2020-10-06 23:36:55.520491,68
2020-10-06 23:36:55.640152,70
2020-10-06 23:36:55.757616,73
2020-10-06 23:36:55.876938,76
2020-10-06 23:36:55.998201,80
2020-10-06 23:36:56.121914,83
2020-10-06 23:36:56.241350,86
2020-10-06 23:36:56.357201,89
2020-10-06 23:36:56.475989,92
2020-10-06 23:36:56.593430,95
2020-10-06 23:36:56.710043,98
2020-10-06 23:36:56.832169,104
2020-10-06 23:36:56.952485,108
2020-10-06 23:36:57.072660,113
2020-10-06 23:36:57.191161,118
2020-10-06 23:36:57.308889,123
2020-10-06 23:36:57.428247,128
2020-10-06 23:36:57.549906,132
2020-10-06 23:36:57.665315,138
2020-10-06 23:36:57.785864,143
2020-10-06 23:36:57.903824,149
2020-10-06 23:36:58.021346,157
2020-10-06 23:36:58.140934,163
2020-10-06 23:36:58.260737,169
2020-10-06 23:36:58.380699,176
2020-10-06 23:36:58.503073,181
2020-10-06 23:36:58.620359,188
2020-10-06 23:36:58.735656,197
2020-10-06 23:36:58.855405,205
2020-10-06 23:36:58.977910,215
2020-10-06 23:36:59.099742,224
2020-10-06 23:36:59.222205,231
2020-10-06 23:36:59.347438,238
2020-10-06 23:36:59.465797,246
2020-10-06 23:36:59.583179,253
2020-10-06 23:36:59.706476,262
2020-10-06 23:36:59.829315,274
2020-10-06 23:36:59.945240,283
2020-10-06 23:37:00.064391,293
2020-10-06 23:37:00.184541,301
2020-10-06 23:37:00.304519,313
2020-10-06 23:37:00.424297,322
2020-10-06 23:37:00.544006,333
2020-10-06 23:37:00.663315,346
2020-10-06 23:37:00.782774,365
2020-10-06 23:37:00.901072,387
2020-10-06 23:37:01.020045,404
2020-10-06 23:37:01.140230,419
2020-10-06 23:37:01.261145,432
2020-10-06 23:37:01.380761,446
2020-10-06 23:37:01.498931,461
2020-10-06 23:37:01.617465,478
2020-10-06 23:37:01.737899,492
2020-10-06 23:37:01.859837,507
2020-10-06 23:37:01.975054,518
2020-10-06 23:37:02.093049,529
2020-10-06 23:37:02.210860,544
2020-10-06 23:37:02.330385,557
2020-10-06 23:37:02.450617,571
2020-10-06 23:37:02.570025,596
2020-10-06 23:37:02.692367,630
2020-10-06 23:37:02.813496,660
2020-10-06 23:37:02.928478,684
2020-10-06 23:37:03.046047,702
2020-10-06 23:37:03.163572,715
2020-10-06 23:37:03.284300,742
2020-10-06 23:37:03.400354,770
2020-10-06 23:37:03.527282,794
2020-10-06 23:37:03.647711,816
2020-10-06 23:37:03.767185,838
2020-10-06 23:37:03.887036,857
2020-10-06 23:37:04.008675,876
2020-10-06 23:37:04.127160,894
2020-10-06 23:37:04.246493,911
2020-10-06 23:37:04.367605,931
2020-10-06 23:37:04.489810,957
2020-10-06 23:37:04.609801,1003
2020-10-06 23:37:04.725299,1029
2020-10-06 23:37:04.846980,1075
2020-10-06 23:37:04.968809,1096
2020-10-06 23:37:05.094760,1118
2020-10-06 23:37:05.211445,1154
2020-10-06 23:37:05.331955,1191
2020-10-06 23:37:05.452547,1225
2020-10-06 23:37:05.570499,1258
2020-10-06 23:37:05.694161,1281
2020-10-06 23:37:05.812652,1308
2020-10-06 23:37:05.931824,1334
2020-10-06 23:37:06.053185,1360
2020-10-06 23:37:06.173424,1388
2020-10-06 23:37:06.293719,1412
2020-10-06 23:37:06.414974,1446
2020-10-06 23:37:06.534953,1486
2020-10-06 23:37:06.657880,1521
2020-10-06 23:37:06.775804,1560
2020-10-06 23:37:06.893582,1599
2020-10-06 23:37:07.019649,1633
2020-10-06 23:37:07.132757,1680
2020-10-06 23:37:07.257842,1720
2020-10-06 23:37:07.374193,1761
2020-10-06 23:37:07.496500,1802
2020-10-06 23:37:07.616485,1840
2020-10-06 23:37:07.739622,1878
2020-10-06 23:37:07.856972,1906
2020-10-06 23:37:07.982163,1939
2020-10-06 23:37:08.100943,1987
2020-10-06 23:37:08.222706,2029
2020-10-06 23:37:08.343716,2076
2020-10-06 23:37:08.465580,2125
2020-10-06 23:37:08.583595,2172
2020-10-06 23:37:08.700474,2219
2020-10-06 23:37:08.823980,2265
2020-10-06 23:37:08.943433,2310
2020-10-06 23:37:09.060998,2362
2020-10-06 23:37:09.181045,2415
2020-10-06 23:37:09.300619,2464
2020-10-06 23:37:09.420106,2511
2020-10-06 23:37:09.541076,2554
2020-10-06 23:37:09.660871,2599
2020-10-06 23:37:09.781573,2641
2020-10-06 23:37:09.899320,2683
2020-10-06 23:37:10.020635,2727
2020-10-06 23:37:10.140597,2770
2020-10-06 23:37:10.259804,2820
2020-10-06 23:37:10.375989,2874
2020-10-06 23:37:10.491183,2925
2020-10-06 23:37:10.616739,2978
2020-10-06 23:37:10.736049,3031
2020-10-06 23:37:10.858060,3081
2020-10-06 23:37:10.973299,3145
2020-10-06 23:37:11.096267,3210
2020-10-06 23:37:11.212574,3272
2020-10-06 23:37:11.332251,3336
2020-10-06 23:37:11.451306,3398
2020-10-06 23:37:11.570338,3452
2020-10-06 23:37:11.693284,3506
2020-10-06 23:37:11.810008,3562
2020-10-06 23:37:11.929037,3616
2020-10-06 23:37:12.045906,3656
2020-10-06 23:37:12.165612,3722
2020-10-06 23:37:12.283692,3764
2020-10-06 23:37:12.401311,3820
2020-10-06 23:37:12.523763,3895
2020-10-06 23:37:12.641021,3938
2020-10-06 23:37:12.759701,3995
2020-10-06 23:37:12.879440,4082
2020-10-06 23:37:13.001132,4178
2020-10-06 23:37:13.119652,4268
2020-10-06 23:37:13.239291,4352
2020-10-06 23:37:13.359110,4419
