time,cwnd
2020-10-08 21:44:31.833014,40
2020-10-08 21:44:31.952109,40
2020-10-08 21:44:32.069857,40
2020-10-08 21:44:32.187815,40
2020-10-08 21:44:32.307659,40
2020-10-08 21:44:33.145422,40
2020-10-08 21:44:33.264884,40
2020-10-08 21:44:33.386320,40
2020-10-08 21:44:33.501447,40
2020-10-08 21:44:33.620839,40
2020-10-08 21:44:33.740565,40
2020-10-08 21:44:34.455626,40
2020-10-08 21:44:34.455626,40
2020-10-08 21:44:34.577985,40
2020-10-08 21:44:34.577985,40
2020-10-08 21:44:34.700424,40
2020-10-08 21:44:34.700424,40
2020-10-08 21:44:34.819994,40
2020-10-08 21:44:34.819994,40
2020-10-08 21:44:34.941341,40
2020-10-08 21:44:34.941341,40
2020-10-08 21:44:35.060924,40
2020-10-08 21:44:35.060924,40
2020-10-08 21:44:35.180581,48
2020-10-08 21:44:35.180581,40
2020-10-08 21:44:35.301207,58
2020-10-08 21:44:35.301207,40
2020-10-08 21:44:35.420739,64
2020-10-08 21:44:35.420739,40
2020-10-08 21:44:35.540366,64
2020-10-08 21:44:35.540366,40
2020-10-08 21:44:35.664035,64
2020-10-08 21:44:35.664035,40
2020-10-08 21:44:35.786461,64
2020-10-08 21:44:35.901802,64
2020-10-08 21:44:36.021277,65
2020-10-08 21:44:36.140921,65
2020-10-08 21:44:36.259928,65
2020-10-08 21:44:36.380472,66
2020-10-08 21:44:36.502702,66
2020-10-08 21:44:36.618290,66
2020-10-08 21:44:36.742450,67
2020-10-08 21:44:36.858113,67
2020-10-08 21:44:36.977273,67
2020-10-08 21:44:37.095958,68
2020-10-08 21:44:37.215386,68
2020-10-08 21:44:37.336139,68
2020-10-08 21:44:37.456353,69
2020-10-08 21:44:37.576481,69
2020-10-08 21:44:37.696682,70
2020-10-08 21:44:37.816568,71
2020-10-08 21:44:37.936688,71
2020-10-08 21:44:38.056692,72
2020-10-08 21:44:38.175318,73
2020-10-08 21:44:38.297908,74
2020-10-08 21:44:38.416315,75
