time,cwnd
2020-10-09 16:00:33.722003,3
2020-10-09 16:00:33.837913,3
2020-10-09 16:00:33.955847,3
2020-10-09 16:00:34.074518,3
2020-10-09 16:00:34.193930,3
2020-10-09 16:00:35.143395,4
2020-10-09 16:00:35.261938,4
2020-10-09 16:00:35.380985,4
2020-10-09 16:00:35.502457,4
2020-10-09 16:00:35.618258,4
2020-10-09 16:00:36.448275,5
2020-10-09 16:00:36.448275,3
2020-10-09 16:00:36.566340,5
2020-10-09 16:00:36.566340,3
2020-10-09 16:00:36.683594,5
2020-10-09 16:00:36.683594,3
2020-10-09 16:00:36.807191,5
2020-10-09 16:00:36.807191,3
2020-10-09 16:00:36.922123,5
2020-10-09 16:00:36.922123,3
2020-10-09 16:00:37.041366,6
2020-10-09 16:00:37.041366,5
2020-10-09 16:00:37.163245,6
2020-10-09 16:00:37.163245,6
2020-10-09 16:00:37.278447,6
2020-10-09 16:00:37.278447,6
2020-10-09 16:00:37.398011,6
2020-10-09 16:00:37.398011,6
2020-10-09 16:00:37.515704,6
2020-10-09 16:00:37.515704,6
2020-10-09 16:00:37.634198,7
2020-10-09 16:00:37.753669,9
2020-10-09 16:00:37.871751,11
2020-10-09 16:00:37.994912,12
2020-10-09 16:00:38.110271,12
2020-10-09 16:00:38.228232,13
2020-10-09 16:00:38.347312,15
2020-10-09 16:00:38.466039,16
2020-10-09 16:00:38.585900,19
2020-10-09 16:00:38.705327,21
2020-10-09 16:00:38.820648,23
2020-10-09 16:00:38.942467,26
2020-10-09 16:00:39.063144,29
2020-10-09 16:00:39.178544,32
2020-10-09 16:00:39.297740,35
2020-10-09 16:00:39.415545,38
2020-10-09 16:00:39.535175,41
2020-10-09 16:00:39.657361,44
2020-10-09 16:00:39.774613,46
2020-10-09 16:00:39.892207,46
2020-10-09 16:00:40.011180,46
2020-10-09 16:00:40.131134,46
2020-10-09 16:00:40.249262,46
2020-10-09 16:00:40.371163,47
2020-10-09 16:00:40.486601,51
2020-10-09 16:00:40.605389,55
2020-10-09 16:00:40.723667,61
2020-10-09 16:00:40.843913,67
2020-10-09 16:00:40.963986,74
2020-10-09 16:00:41.085257,83
2020-10-09 16:00:41.205649,84
2020-10-09 16:00:41.322691,84
2020-10-09 16:00:41.441327,84
2020-10-09 16:00:41.562244,91
