2020-10-12 11:41:38.357333,496
2020-10-12 11:41:38.477423,496
2020-10-12 11:41:38.595728,496
2020-10-12 11:41:38.711911,496
2020-10-12 11:41:38.834207,496
2020-10-12 11:41:39.787202,496
2020-10-12 11:41:39.903791,496
2020-10-12 11:41:40.023888,496
2020-10-12 11:41:40.143292,496
2020-10-12 11:41:40.266538,496
2020-10-12 11:41:40.384569,496
2020-10-12 11:41:41.104745,504
2020-10-12 11:41:41.104745,494
2020-10-12 11:41:41.224519,504
2020-10-12 11:41:41.224519,494
2020-10-12 11:41:41.344546,504
2020-10-12 11:41:41.344546,494
2020-10-12 11:41:41.465654,504
2020-10-12 11:41:41.465654,494
2020-10-12 11:41:41.584681,504
2020-10-12 11:41:41.584681,494
2020-10-12 11:41:41.704037,502
2020-10-12 11:41:41.704037,498
2020-10-12 11:41:41.823897,502
2020-10-12 11:41:41.823897,530
2020-10-12 11:41:41.944110,502
2020-10-12 11:41:41.944110,580
2020-10-12 11:41:42.063832,502
2020-10-12 11:41:42.063832,646
2020-10-12 11:41:42.184174,502
2020-10-12 11:41:42.184174,720
2020-10-12 11:41:42.304142,502
2020-10-12 11:41:42.304142,1000
2020-10-12 11:41:42.423840,502
2020-10-12 11:41:42.423840,1106
2020-10-12 11:41:42.544167,502
2020-10-12 11:41:42.544167,1212
2020-10-12 11:41:42.663859,502
2020-10-12 11:41:42.663859,1320
2020-10-12 11:41:42.784591,502
2020-10-12 11:41:42.784591,1428
2020-10-12 11:41:42.903979,502
2020-10-12 11:41:42.903979,1540
2020-10-12 11:41:43.023693,502
2020-10-12 11:41:43.023693,1652
2020-10-12 11:41:43.147363,1664
2020-10-12 11:41:43.267612,1594
2020-10-12 11:41:43.387362,1566
2020-10-12 11:41:43.505983,1564
2020-10-12 11:41:43.623672,1570
2020-10-12 11:41:43.746162,1580
2020-10-12 11:41:43.864020,1600
2020-10-12 11:41:43.987050,1572
2020-10-12 11:41:44.105125,1560
2020-10-12 11:41:44.224990,1506
2020-10-12 11:41:44.345785,1416
2020-10-12 11:41:44.464734,1308
2020-10-12 11:41:44.584156,1310
2020-10-12 11:41:44.704747,1498
2020-10-12 11:41:44.824445,1500
2020-10-12 11:41:44.951286,1526
2020-10-12 11:41:45.068568,1542
2020-10-12 11:41:45.189349,1552
2020-10-12 11:41:45.309944,1576
2020-10-12 11:41:45.429037,1628
2020-10-12 11:41:45.548364,1680
2020-10-12 11:41:45.668172,1724
2020-10-12 11:41:45.789002,1720
2020-10-12 11:41:45.909052,1660
