time,cwnd
2020-10-10 12:57:49.532720,23
2020-10-10 12:57:49.652298,23
2020-10-10 12:57:49.772836,23
2020-10-10 12:57:49.892324,23
2020-10-10 12:57:50.015847,23
2020-10-10 12:57:50.972985,23
2020-10-10 12:57:51.092498,23
2020-10-10 12:57:51.212527,23
2020-10-10 12:57:51.331617,23
2020-10-10 12:57:51.450537,23
2020-10-10 12:57:52.291105,23
2020-10-10 12:57:52.291105,23
2020-10-10 12:57:52.409376,23
2020-10-10 12:57:52.409376,23
2020-10-10 12:57:52.528308,23
2020-10-10 12:57:52.528308,23
2020-10-10 12:57:52.649545,23
2020-10-10 12:57:52.649545,23
2020-10-10 12:57:52.769673,23
2020-10-10 12:57:52.769673,23
2020-10-10 12:57:52.890559,23
2020-10-10 12:57:52.890559,5268
2020-10-10 12:57:53.010015,23
2020-10-10 12:57:53.010015,5268
2020-10-10 12:57:53.125805,23
2020-10-10 12:57:53.125805,5268
2020-10-10 12:57:53.243984,23
2020-10-10 12:57:53.243984,5268
2020-10-10 12:57:53.363600,23
2020-10-10 12:57:53.363600,5268
2020-10-10 12:57:53.485918,5268
2020-10-10 12:57:53.601580,5268
2020-10-10 12:57:53.720142,5268
2020-10-10 12:57:53.839629,5268
2020-10-10 12:57:53.962086,5268
2020-10-10 12:57:54.078005,5268
2020-10-10 12:57:54.196407,5268
2020-10-10 12:57:54.316456,5268
2020-10-10 12:57:54.435932,5268
2020-10-10 12:57:54.555635,5268
2020-10-10 12:57:54.671835,5268
2020-10-10 12:57:54.792885,5268
2020-10-10 12:57:54.911666,5268
2020-10-10 12:57:55.033352,5268
2020-10-10 12:57:55.152667,5268
2020-10-10 12:57:55.271523,5268
2020-10-10 12:57:55.392226,5268
2020-10-10 12:57:55.515660,5268
2020-10-10 12:57:55.636462,5268
2020-10-10 12:57:55.752472,5268
2020-10-10 12:57:55.872426,5268
2020-10-10 12:57:55.995672,5268
2020-10-10 12:57:56.115660,5268
2020-10-10 12:57:56.234374,5268
2020-10-10 12:57:56.352310,5268
2020-10-10 12:57:56.470628,5268
2020-10-10 12:57:56.589646,5268
2020-10-10 12:57:56.708760,5268
2020-10-10 12:57:56.828381,5268
2020-10-10 12:57:56.949117,5268
2020-10-10 12:57:57.068623,5268
2020-10-10 12:57:57.188482,5268
2020-10-10 12:57:57.308726,5268
2020-10-10 12:57:57.431712,5268
2020-10-10 12:57:57.551696,5268
2020-10-10 12:57:57.671269,5268
2020-10-10 12:57:57.790268,5268
2020-10-10 12:57:57.907674,5268
2020-10-10 12:57:58.026949,5268
2020-10-10 12:57:58.148418,5268
2020-10-10 12:57:58.267737,5268
2020-10-10 12:57:58.387272,5268
2020-10-10 12:57:58.508989,5279
2020-10-10 12:57:58.628489,5290
2020-10-10 12:57:58.748338,5306
2020-10-10 12:57:58.867707,5336
2020-10-10 12:57:58.989995,5359
2020-10-10 12:57:59.105465,5383
2020-10-10 12:57:59.226660,5406
2020-10-10 12:57:59.347091,5429
2020-10-10 12:57:59.466121,5452
2020-10-10 12:57:59.582534,5475
2020-10-10 12:57:59.702265,5497
2020-10-10 12:57:59.821958,5525
2020-10-10 12:57:59.942222,5548
2020-10-10 12:58:00.066491,5581
2020-10-10 12:58:00.183119,5619
2020-10-10 12:58:00.302648,5655
2020-10-10 12:58:00.426068,5684
2020-10-10 12:58:00.541990,5697
2020-10-10 12:58:00.662282,5717
2020-10-10 12:58:00.783004,5747
2020-10-10 12:58:00.904102,5771
2020-10-10 12:58:01.023595,5795
2020-10-10 12:58:01.142330,5819
2020-10-10 12:58:01.262553,5848
2020-10-10 12:58:01.381841,5870
2020-10-10 12:58:01.502138,5893
2020-10-10 12:58:01.621275,5915
2020-10-10 12:58:01.741523,5937
2020-10-10 12:58:01.860885,5960
2020-10-10 12:58:01.980467,5983
2020-10-10 12:58:02.097383,6008
2020-10-10 12:58:02.221744,6032
2020-10-10 12:58:02.341869,6056
2020-10-10 12:58:02.456843,6080
2020-10-10 12:58:02.576048,6103
2020-10-10 12:58:02.696681,6121
2020-10-10 12:58:02.818829,6136
2020-10-10 12:58:02.936363,6155
2020-10-10 12:58:03.056898,6178
2020-10-10 12:58:03.177411,6199
2020-10-10 12:58:03.295857,6219
2020-10-10 12:58:03.415444,6235
2020-10-10 12:58:03.538044,6256
2020-10-10 12:58:03.657264,6277
2020-10-10 12:58:03.776251,6293
2020-10-10 12:58:03.896998,6309
2020-10-10 12:58:04.016791,6320
2020-10-10 12:58:04.136535,6348
2020-10-10 12:58:04.256145,6368
2020-10-10 12:58:04.381667,6386
2020-10-10 12:58:04.496550,6399
2020-10-10 12:58:04.616069,6411
2020-10-10 12:58:04.737726,6426
2020-10-10 12:58:04.858214,6439
2020-10-10 12:58:04.974319,6452
2020-10-10 12:58:05.093509,6464
2020-10-10 12:58:05.213839,6479
2020-10-10 12:58:05.332620,6488
2020-10-10 12:58:05.453867,6504
2020-10-10 12:58:05.572546,6518
2020-10-10 12:58:05.693878,6535
2020-10-10 12:58:05.811955,6553
2020-10-10 12:58:05.935326,6574
2020-10-10 12:58:06.056214,6591
2020-10-10 12:58:06.180378,6607
2020-10-10 12:58:06.298551,6625
2020-10-10 12:58:06.417068,6642
2020-10-10 12:58:06.538552,6658
2020-10-10 12:58:06.658034,6674
2020-10-10 12:58:06.780667,6690
2020-10-10 12:58:06.902314,6705
2020-10-10 12:58:07.018973,6721
2020-10-10 12:58:07.138819,6738
2020-10-10 12:58:07.254662,6754
2020-10-10 12:58:07.377138,6770
2020-10-10 12:58:07.497124,6786
2020-10-10 12:58:07.617816,6803
2020-10-10 12:58:07.738518,6830
2020-10-10 12:58:07.861194,6870
2020-10-10 12:58:07.981582,6889
2020-10-10 12:58:08.101372,6898
2020-10-10 12:58:08.223363,6910
2020-10-10 12:58:08.346512,6929
2020-10-10 12:58:08.463815,6951
2020-10-10 12:58:08.583013,6974
2020-10-10 12:58:08.702160,6996
2020-10-10 12:58:08.826065,7017
2020-10-10 12:58:08.943131,7040
2020-10-10 12:58:09.062621,7060
2020-10-10 12:58:09.182741,7081
2020-10-10 12:58:09.302511,7102
2020-10-10 12:58:09.421648,7117
2020-10-10 12:58:09.541144,7130
2020-10-10 12:58:09.660655,7152
2020-10-10 12:58:09.785450,7178
