2020-10-07 14:53:05.664044,3
2020-10-07 14:53:05.784866,3
2020-10-07 14:53:05.907068,3
2020-10-07 14:53:06.022318,3
2020-10-07 14:53:06.142758,3
2020-10-07 14:53:06.977898,3
2020-10-07 14:53:07.097290,3
2020-10-07 14:53:07.217194,3
2020-10-07 14:53:07.337395,3
2020-10-07 14:53:07.454336,3
2020-10-07 14:53:07.571439,3
2020-10-07 14:53:08.403833,3
2020-10-07 14:53:08.403833,3
2020-10-07 14:53:08.523631,3
2020-10-07 14:53:08.523631,3
2020-10-07 14:53:08.642979,3
2020-10-07 14:53:08.642979,3
2020-10-07 14:53:08.761485,3
2020-10-07 14:53:08.761485,3
2020-10-07 14:53:08.878977,3
2020-10-07 14:53:08.878977,3
2020-10-07 14:53:09.002901,6
2020-10-07 14:53:09.002901,3
2020-10-07 14:53:09.118980,6
2020-10-07 14:53:09.118980,3
2020-10-07 14:53:09.237781,6
2020-10-07 14:53:09.237781,3
2020-10-07 14:53:09.356385,6
2020-10-07 14:53:09.356385,3
2020-10-07 14:53:09.474718,6
2020-10-07 14:53:09.474718,3
2020-10-07 14:53:09.592413,9
2020-10-07 14:53:09.712827,12
2020-10-07 14:53:09.833036,12
2020-10-07 14:53:09.952761,12
2020-10-07 14:53:10.070588,12
2020-10-07 14:53:10.190509,16
2020-10-07 14:53:10.308585,21
2020-10-07 14:53:10.426730,24
2020-10-07 14:53:10.546567,24
2020-10-07 14:53:10.665509,24
2020-10-07 14:53:10.783644,28
2020-10-07 14:53:10.902864,34
2020-10-07 14:53:11.021177,40
2020-10-07 14:53:11.139628,43
2020-10-07 14:53:11.257246,46
2020-10-07 14:53:11.377202,50
2020-10-07 14:53:11.494802,54
2020-10-07 14:53:11.619211,60
2020-10-07 14:53:11.734789,65
2020-10-07 14:53:11.853068,71
2020-10-07 14:53:11.970818,77
2020-10-07 14:53:12.090614,85
2020-10-07 14:53:12.212147,90
2020-10-07 14:53:12.332612,96
2020-10-07 14:53:12.452770,100
2020-10-07 14:53:12.572903,106
2020-10-07 14:53:12.690839,115
2020-10-07 14:53:12.809297,121
2020-10-07 14:53:12.927326,129
2020-10-07 14:53:13.045882,136
2020-10-07 14:53:13.167642,146
2020-10-07 14:53:13.287320,160
2020-10-07 14:53:13.402399,174
2020-10-07 14:53:13.521995,185
2020-10-07 14:53:13.640253,197
2020-10-07 14:53:13.760246,212
2020-10-07 14:53:13.880184,230
2020-10-07 14:53:14.003172,250
2020-10-07 14:53:14.122883,269
2020-10-07 14:53:14.243487,294
2020-10-07 14:53:14.362983,311
2020-10-07 14:53:14.479270,322
2020-10-07 14:53:14.600500,350
2020-10-07 14:53:14.718678,369
2020-10-07 14:53:14.838152,387
2020-10-07 14:53:14.956678,404
2020-10-07 14:53:15.075339,435
2020-10-07 14:53:15.194415,465
2020-10-07 14:53:15.313580,516
2020-10-07 14:53:15.435160,554
2020-10-07 14:53:15.550785,604
2020-10-07 14:53:15.670032,641
2020-10-07 14:53:15.790267,696
2020-10-07 14:53:15.909909,748
2020-10-07 14:53:16.030102,825
2020-10-07 14:53:16.147624,899
2020-10-07 14:53:16.266288,977
2020-10-07 14:53:16.386412,1061
2020-10-07 14:53:16.506557,1149
2020-10-07 14:53:16.624623,1211
2020-10-07 14:53:16.744637,1282
2020-10-07 14:53:16.866078,1359
2020-10-07 14:53:16.983742,1454
2020-10-07 14:53:17.102754,1589
2020-10-07 14:53:17.222806,1742
2020-10-07 14:53:17.342173,1882
2020-10-07 14:53:17.460464,2017
2020-10-07 14:53:17.578507,2177
2020-10-07 14:53:17.697806,2352
2020-10-07 14:53:17.819297,2523
2020-10-07 14:53:17.934746,2711
2020-10-07 14:53:18.052414,2715
2020-10-07 14:53:18.172794,2899
2020-10-07 14:53:18.292111,3116
2020-10-07 14:53:18.409628,3402
2020-10-07 14:53:18.528482,3652
2020-10-07 14:53:18.647538,3932
2020-10-07 14:53:18.769508,4198
2020-10-07 14:53:18.885206,4519
2020-10-07 14:53:19.003544,5030
2020-10-07 14:53:19.124374,5546
2020-10-07 14:53:19.243594,6069
2020-10-07 14:53:19.364846,6581
2020-10-07 14:53:19.484935,7097
2020-10-07 14:53:19.609405,7526
2020-10-07 14:53:19.724337,7980
2020-10-07 14:53:19.846573,8403
2020-10-07 14:53:19.962570,8811
2020-10-07 14:53:20.084071,9249
