time,cwnd
2020-10-07 13:32:23.578825,10
2020-10-07 13:32:23.698564,10
2020-10-07 13:32:23.817929,10
2020-10-07 13:32:23.938280,10
2020-10-07 13:32:24.057950,10
2020-10-07 13:32:25.012964,10
2020-10-07 13:32:25.132388,10
2020-10-07 13:32:25.254374,10
2020-10-07 13:32:25.373783,10
2020-10-07 13:32:25.491779,10
2020-10-07 13:32:26.330219,10
2020-10-07 13:32:26.330219,10
2020-10-07 13:32:26.450059,10
2020-10-07 13:32:26.450059,10
2020-10-07 13:32:26.569916,10
2020-10-07 13:32:26.569916,10
2020-10-07 13:32:26.688236,10
2020-10-07 13:32:26.688236,10
2020-10-07 13:32:26.808006,10
2020-10-07 13:32:26.808006,10
2020-10-07 13:32:26.931646,12
2020-10-07 13:32:26.931646,10
2020-10-07 13:32:27.047987,19
2020-10-07 13:32:27.047987,10
2020-10-07 13:32:27.168867,20
2020-10-07 13:32:27.168867,10
2020-10-07 13:32:27.287542,20
2020-10-07 13:32:27.287542,10
2020-10-07 13:32:27.407553,20
2020-10-07 13:32:27.407553,10
2020-10-07 13:32:27.526685,22
2020-10-07 13:32:27.646764,25
2020-10-07 13:32:27.766682,28
2020-10-07 13:32:27.886640,32
2020-10-07 13:32:28.006466,38
2020-10-07 13:32:28.124118,41
2020-10-07 13:32:28.246720,44
2020-10-07 13:32:28.368154,49
2020-10-07 13:32:28.488106,52
2020-10-07 13:32:28.611531,56
2020-10-07 13:32:28.730948,59
2020-10-07 13:32:28.848753,62
2020-10-07 13:32:28.968067,68
2020-10-07 13:32:29.088076,74
2020-10-07 13:32:29.211737,78
2020-10-07 13:32:29.331210,81
2020-10-07 13:32:29.448999,84
2020-10-07 13:32:29.568527,87
2020-10-07 13:32:29.688001,89
2020-10-07 13:32:29.808991,100
2020-10-07 13:32:29.927793,110
2020-10-07 13:32:30.048934,120
2020-10-07 13:32:30.169337,130
2020-10-07 13:32:30.289234,140
2020-10-07 13:32:30.410007,152
2020-10-07 13:32:30.528622,163
2020-10-07 13:32:30.647656,175
2020-10-07 13:32:30.769260,182
2020-10-07 13:32:30.889031,201
2020-10-07 13:32:31.009241,212
2020-10-07 13:32:31.129389,227
2020-10-07 13:32:31.249418,239
2020-10-07 13:32:31.371611,255
2020-10-07 13:32:31.487462,267
2020-10-07 13:32:31.608076,283
2020-10-07 13:32:31.729160,306
2020-10-07 13:32:31.849818,332
2020-10-07 13:32:31.968370,357
2020-10-07 13:32:32.089193,390
2020-10-07 13:32:32.209016,409
2020-10-07 13:32:32.331874,449
2020-10-07 13:32:32.447325,494
2020-10-07 13:32:32.568315,536
2020-10-07 13:32:32.687479,588
2020-10-07 13:32:32.808485,636
2020-10-07 13:32:32.927738,684
2020-10-07 13:32:33.050977,718
2020-10-07 13:32:33.170862,762
2020-10-07 13:32:33.286874,809
2020-10-07 13:32:33.408190,831
2020-10-07 13:32:33.530915,833
2020-10-07 13:32:33.647045,838
2020-10-07 13:32:33.766940,843
2020-10-07 13:32:33.886921,848
2020-10-07 13:32:34.008470,853
2020-10-07 13:32:34.132434,858
2020-10-07 13:32:34.253465,863
2020-10-07 13:32:34.374443,870
2020-10-07 13:32:34.492783,876
2020-10-07 13:32:34.615631,882
2020-10-07 13:32:34.735065,889
2020-10-07 13:32:34.850354,895
2020-10-07 13:32:34.969840,901
2020-10-07 13:32:35.090611,906
2020-10-07 13:32:35.212755,911
2020-10-07 13:32:35.334122,916
2020-10-07 13:32:35.454317,921
2020-10-07 13:32:35.572709,927
2020-10-07 13:32:35.696365,933
2020-10-07 13:32:35.810551,939
2020-10-07 13:32:35.929805,946
2020-10-07 13:32:36.051978,952
2020-10-07 13:32:36.169866,960
2020-10-07 13:32:36.290682,970
2020-10-07 13:32:36.414954,980
2020-10-07 13:32:36.530986,991
2020-10-07 13:32:36.653571,999
2020-10-07 13:32:36.772548,1008
2020-10-07 13:32:36.894232,1015
2020-10-07 13:32:37.012237,1024
2020-10-07 13:32:37.133576,1033
2020-10-07 13:32:37.253896,1043
2020-10-07 13:32:37.374977,1051
2020-10-07 13:32:37.499172,1059
2020-10-07 13:32:37.618066,1068
2020-10-07 13:32:37.737336,1076
2020-10-07 13:32:37.855531,1084
2020-10-07 13:32:37.979272,1092
2020-10-07 13:32:38.095546,1104
2020-10-07 13:32:38.215515,1117
2020-10-07 13:32:38.339885,1130
2020-10-07 13:32:38.457990,1138
2020-10-07 13:32:38.576925,1146
2020-10-07 13:32:38.696262,1159
2020-10-07 13:32:38.818155,1171
2020-10-07 13:32:38.937231,1182
2020-10-07 13:32:39.056625,1193
2020-10-07 13:32:39.176571,1204
2020-10-07 13:32:39.296871,1215
2020-10-07 13:32:39.416009,1225
2020-10-07 13:32:39.536534,1235
2020-10-07 13:32:39.659514,1245
2020-10-07 13:32:39.777357,1255
2020-10-07 13:32:39.898934,1266
2020-10-07 13:32:40.014597,1277
2020-10-07 13:32:40.135739,1287
2020-10-07 13:32:40.258195,1298
2020-10-07 13:32:40.377287,1309
2020-10-07 13:32:40.498061,1326
2020-10-07 13:32:40.617278,1341
2020-10-07 13:32:40.738101,1351
2020-10-07 13:32:40.858684,1363
2020-10-07 13:32:40.983583,1374
2020-10-07 13:32:41.102069,1392
2020-10-07 13:32:41.222509,1407
2020-10-07 13:32:41.345654,1423
2020-10-07 13:32:41.467646,1434
2020-10-07 13:32:41.586115,1445
2020-10-07 13:32:41.706227,1466
2020-10-07 13:32:41.825075,1482
2020-10-07 13:32:41.944252,1494
2020-10-07 13:32:42.065506,1506
2020-10-07 13:32:42.184438,1519
2020-10-07 13:32:42.305117,1536
2020-10-07 13:32:42.425221,1553
2020-10-07 13:32:42.545659,1568
2020-10-07 13:32:42.665638,1581
2020-10-07 13:32:42.785524,1595
2020-10-07 13:32:42.904610,1611
2020-10-07 13:32:43.024871,1627
2020-10-07 13:32:43.150980,1643
2020-10-07 13:32:43.271594,1659
2020-10-07 13:32:43.388962,1674
2020-10-07 13:32:43.509555,1691
2020-10-07 13:32:43.634797,1707
2020-10-07 13:32:43.752171,1723
2020-10-07 13:32:43.870651,1738
2020-10-07 13:32:43.990056,1752
2020-10-07 13:32:44.113587,1767
2020-10-07 13:32:44.234114,1781
2020-10-07 13:32:44.352416,1797
2020-10-07 13:32:44.471666,1812
2020-10-07 13:32:44.592900,1827
2020-10-07 13:32:44.712517,1843
2020-10-07 13:32:44.832587,1859
2020-10-07 13:32:44.952966,1874
2020-10-07 13:32:45.072239,1891
2020-10-07 13:32:45.192157,1908
2020-10-07 13:32:45.312103,1926
2020-10-07 13:32:45.433207,1944
2020-10-07 13:32:45.555011,1963
2020-10-07 13:32:45.673040,1980
2020-10-07 13:32:45.792600,1997
2020-10-07 13:32:45.912209,2014
2020-10-07 13:32:46.035458,2031
2020-10-07 13:32:46.151060,2049
2020-10-07 13:32:46.273100,2065
2020-10-07 13:32:46.393208,2081
2020-10-07 13:32:46.513694,2098
2020-10-07 13:32:46.632090,2114
2020-10-07 13:32:46.752419,2130
2020-10-07 13:32:46.873220,2146
2020-10-07 13:32:46.994203,2164
2020-10-07 13:32:47.111711,2184
2020-10-07 13:32:47.232964,2203
2020-10-07 13:32:47.352716,2224
2020-10-07 13:32:47.472850,2244
2020-10-07 13:32:47.592524,2265
2020-10-07 13:32:47.712968,2283
2020-10-07 13:32:47.832753,2301
2020-10-07 13:32:47.952867,2318
2020-10-07 13:32:48.073948,2336
2020-10-07 13:32:48.193698,2355
2020-10-07 13:32:48.317418,2374
2020-10-07 13:32:48.433246,2394
2020-10-07 13:32:48.554487,2412
2020-10-07 13:32:48.672853,2431
2020-10-07 13:32:48.793633,2450
2020-10-07 13:32:48.912420,2468
2020-10-07 13:32:49.032255,2487
2020-10-07 13:32:49.152109,2506
2020-10-07 13:32:49.271647,2524
