time,cwnd
2020-10-07 13:38:43.783878,40
2020-10-07 13:38:43.905730,40
2020-10-07 13:38:44.021543,40
2020-10-07 13:38:44.141686,40
2020-10-07 13:38:44.260974,40
2020-10-07 13:38:45.212491,40
2020-10-07 13:38:45.334771,40
2020-10-07 13:38:45.450466,40
2020-10-07 13:38:45.567957,40
2020-10-07 13:38:45.691444,40
2020-10-07 13:38:46.523082,40
2020-10-07 13:38:46.523082,40
2020-10-07 13:38:46.638545,40
2020-10-07 13:38:46.638545,40
2020-10-07 13:38:46.757002,40
2020-10-07 13:38:46.757002,40
2020-10-07 13:38:46.875272,40
2020-10-07 13:38:46.875272,40
2020-10-07 13:38:46.994412,40
2020-10-07 13:38:46.994412,40
2020-10-07 13:38:47.113389,40
2020-10-07 13:38:47.113389,41
2020-10-07 13:38:47.232281,40
2020-10-07 13:38:47.232281,45
2020-10-07 13:38:47.351472,40
2020-10-07 13:38:47.351472,49
2020-10-07 13:38:47.470765,40
2020-10-07 13:38:47.470765,62
2020-10-07 13:38:47.586416,40
2020-10-07 13:38:47.586416,71
2020-10-07 13:38:47.709537,40
2020-10-07 13:38:47.709537,79
2020-10-07 13:38:47.830018,81
2020-10-07 13:38:47.944746,86
2020-10-07 13:38:48.066733,92
2020-10-07 13:38:48.182677,98
2020-10-07 13:38:48.305273,110
2020-10-07 13:38:48.422467,124
2020-10-07 13:38:48.544993,132
2020-10-07 13:38:48.667486,136
2020-10-07 13:38:48.785795,140
2020-10-07 13:38:48.903366,148
2020-10-07 13:38:49.022696,151
2020-10-07 13:38:49.143968,154
2020-10-07 13:38:49.260457,163
2020-10-07 13:38:49.380579,178
2020-10-07 13:38:49.497765,194
2020-10-07 13:38:49.618015,208
2020-10-07 13:38:49.737450,226
2020-10-07 13:38:49.857961,252
2020-10-07 13:38:49.979706,277
2020-10-07 13:38:50.097834,301
2020-10-07 13:38:50.219492,324
2020-10-07 13:38:50.338193,354
2020-10-07 13:38:50.453690,381
2020-10-07 13:38:50.575083,398
2020-10-07 13:38:50.690344,415
2020-10-07 13:38:50.808762,439
2020-10-07 13:38:50.931744,458
2020-10-07 13:38:51.049731,487
2020-10-07 13:38:51.169141,536
2020-10-07 13:38:51.292011,596
2020-10-07 13:38:51.406324,652
2020-10-07 13:38:51.528378,717
2020-10-07 13:38:51.650180,780
2020-10-07 13:38:51.773760,841
2020-10-07 13:38:51.895875,920
2020-10-07 13:38:52.018294,1012
2020-10-07 13:38:52.143889,1123
2020-10-07 13:38:52.261990,1222
2020-10-07 13:38:52.381537,1330
2020-10-07 13:38:52.501950,1396
2020-10-07 13:38:52.627785,1464
2020-10-07 13:38:52.742635,1532
2020-10-07 13:38:52.860977,1599
2020-10-07 13:38:52.981604,1664
2020-10-07 13:38:53.105754,1843
2020-10-07 13:38:53.222599,2094
2020-10-07 13:38:53.342200,2338
2020-10-07 13:38:53.466600,2592
2020-10-07 13:38:53.584218,2816
2020-10-07 13:38:53.704352,3046
2020-10-07 13:38:53.824376,3285
2020-10-07 13:38:53.944717,3561
2020-10-07 13:38:54.063775,3842
2020-10-07 13:38:54.183299,4136
2020-10-07 13:38:54.302891,4442
2020-10-07 13:38:54.425558,4660
2020-10-07 13:38:54.542960,4856
2020-10-07 13:38:54.667747,5070
2020-10-07 13:38:54.787666,5284
2020-10-07 13:38:54.910857,5492
2020-10-07 13:38:55.026147,5845
2020-10-07 13:38:55.144982,6303
2020-10-07 13:38:55.264352,6746
2020-10-07 13:38:55.386443,7199
2020-10-07 13:38:55.505062,7643
2020-10-07 13:38:55.624185,8216
2020-10-07 13:38:55.744793,9008
2020-10-07 13:38:55.867750,9548
2020-10-07 13:38:55.990094,10537
2020-10-07 13:38:56.110423,11572
2020-10-07 13:38:56.228747,12208
2020-10-07 13:38:56.348368,12254
2020-10-07 13:38:56.470156,12296
2020-10-07 13:38:56.590548,12315
2020-10-07 13:38:56.710347,12333
2020-10-07 13:38:56.828936,12357
2020-10-07 13:38:56.948378,12384
2020-10-07 13:38:57.067988,12411
2020-10-07 13:38:57.191495,12435
2020-10-07 13:38:57.307845,12458
2020-10-07 13:38:57.428378,12482
2020-10-07 13:38:57.550003,12496
2020-10-07 13:38:57.668780,12514
2020-10-07 13:38:57.788102,12526
2020-10-07 13:38:57.911424,12544
2020-10-07 13:38:58.035085,12562
2020-10-07 13:38:58.149396,12580
2020-10-07 13:38:58.268259,12604
2020-10-07 13:38:58.384100,12617
2020-10-07 13:38:58.500984,12628
2020-10-07 13:38:58.626826,12640
